instance_id,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,voice_gender,mode,speechiness,tempo,musician_category,valence,music_genre
MSC_44826.0,At Last,51.727,1.048619519,0.474273156,270989.218,0.019138643,0.046305826,Scale F,0.086771195,-27.025,Both,Major,0.041150904,82.078,Duet,0.1413064,Jazz
MSC_60933.0,Ride Out,67.479,0.050125714,0.752573212,224171.532,0.859341834,0,Scale F,0.52712656,-6.047,Both,Minor,0.102776251,?,Duet,0.579618109,Rap
MSC_66342.0,Arrival in Benares from Merchant Ivory's film THE GURU,28.076,0.791325976,0.726008152,112392.172,-1,0.910096525,Scale C Sharp,0.107450076,-12.832,Male,Major,0.042232842,109.231,Band,0.951982035,Classical
MSC_70562.0,How Many Drinks?,64.953,0.003270995,0.415723905,297778.296,0.65480321,0.000669936,Scale C,0.272206536,-7.423,Male,Minor,0.144955342,81.822,Band,0.26037968,Rap
MSC_50556.0,Used To Be,69.514,0.065980915,0.701308283,207928.691,0.721147143,0,Scale G,0.074125367,-5.093,Male,Major,0.055696436,92.001,Solo,,Rock
MSC_54457.0,2. Largo,30.177,1.033682518,0.5096362,249048.135,0.016943904,1.040592028,Scale D,0.12560036,-32.645,Male,Major,0.043606847,?,Band,0.330964616,Classical
MSC_48055.0,"Concerto grosso No. 7 in D Major, Op. 6: III. Andante largo",32.838,1.019600885,0.174678686,174461.759,0.136777074,0.007278817,Scale A Sharp,0.13302832,-18.186,Male,Minor,0.043345783,?,Band,0.070179564,Classical
MSC_32370.0,You Make Me Wanna...,75.823,0.038108395,0.805151334,231460.835,0.68222768,0,Scale F,0.100506397,-8.054,Male,Minor,0.059201554,164.088,Band,0.970740009,Rap
MSC_45006.0,My Sweet Lord,83.737,0.083590305,0.578803593,308887.227,0.770017128,0,Scale C Sharp,0.094209487,-9.473,Both,Minor,0.03593929,120.963,Duet,0.634903602,Rock
MSC_20917.0,Your Betrayal,72.369,8.85E-05,0.60029754,312895.553,0.96560269,8.28E-05,Scale D,0.094683989,-4.699,Both,Minor,0.078464292,134.003,Duet,0.392619692,Rap
MSC_86464.0,Banana Brain,67.453,0.011358,0.806521247,-1,1.021892459,0.01649861,Scale C Sharp,0.13931508,-6.207,Male,Major,0.087319878,150.085,NA,0.278715138,Hip-Hop
MSC_48692.0,Lazuli,59.361,0.011310352,0.374887011,326117.547,0.859454307,0.722248879,Scale B,0.265391939,-6.366,Female,Minor,0.032610591,219.331,Solo,0.768797813,Rock
MSC_21868.0,Lucky Day,35.879,0.6886571,0.514728335,169758.443,0.391300607,5.42E-06,Scale D Sharp,0.327302539,-13.698,Male,Major,0.066138213,85.439,Band,0.829153473,Jazz
MSC_42983.0,Like You Were Mine,57.004,0.043269041,0.654823114,210697.025,0.943328421,1.41E-05,Scale B,0.201713746,-5.39,Both,Minor,0.04137128,136.115,Duet,0.656082987,Country
MSC_44491.0,Used 2,68.881,0.35513004,0.713824523,254695.985,0.715375471,0,Scale F,0.123457981,-7.418,Female,Major,0.515796864,87.634,Band,0.563844592,Rap
MSC_50703.0,"Dear Maria, Count Me In",75.872,0.007706465,0.490065567,199720.695,0.980407005,0,Scale D,0.225552448,-3.429,Female,Major,0.084465989,181.014,Solo,0.601544961,Rock
MSC_88112.0,"Shostakovich: Cello Concerto No. 1 in E-Flat Major, Op. 107: I. Allegretto",30.145,0.99720036,0.513415274,419709.97,0.184377716,0.91402729,Scale G Sharp,0.121826749,-23.594,Male,Major,0.043191067,117.247,Solo,,Classical
MSC_53489.0,Bad - Remix feat. Rihanna,65.525,0.324806007,0.879219058,252396.072,0.764877161,0,Scale F Sharp,0.118389024,-7.131,Female,Minor,0.081981582,114.038,NA,0.477187506,Rap
MSC_79913.0,Everyday Is A Winding Road,55.803,0.05920093,0.665294558,275623.494,-1,2.87E-05,Scale F Sharp,0.109296205,-8.717,Both,Major,0.043055312,112.955,Duet,0.795292028,Rock
MSC_67887.0,New Choppa,73.193,0.18286056,0.818863618,134395.687,0.638251448,0,Scale C,0.349751495,-4.625,Both,Minor,0.061903094,128.162,Duet,0.447918572,Hip-Hop
MSC_49836.0,Down On Me,76.256,0.03888065,0.740814652,246474.088,0.637207192,0,Scale D,0.11769475,-8.22,Female,Major,0.124274254,160.041,Band,0.635934978,Rap
MSC_74317.0,You'd Be So Nice to Come Home to,43.343,0.887521267,0.720441475,279849.903,0.25825245,0.415921579,Scale A,0.190916203,-14.46,Male,Minor,0.050811848,79.76,Solo,0.545711265,Jazz
MSC_42292.0,"Beau Soir, L.6",44.609,1.072789492,0.152569482,199326.442,0.037453529,0.997131419,Scale E,0.087126639,-29.467,Both,Major,0.057513865,62.384,NA,0.038056045,Classical
MSC_50563.0,Blockades,64.764,0.000683951,0.525621498,249830.562,1.005856807,0.025837972,Scale G,0.357055574,-4.84,Female,Minor,0.094116309,127.044,Band,0.250202992,Rock
MSC_70374.0,Mess,68.71,0.506556187,,227851.362,0.623712494,0.000100678,Scale A,0.23152334,-8.845,Male,Major,0.097134279,145.994,Band,0.450967219,Rap
MSC_37995.0,Relatively Easy,41.699,0.31062707,0.43723947,303218.289,0.474600116,0.000104069,Scale F Sharp,0.160085921,-13.878,Both,Major,0.037968063,87.939,Duet,0.177853929,Country
MSC_46250.0,Bailando - Official Salsa Version,46.517,0.602695623,0.755821815,295710.646,1.028674138,0,Scale E,0.390142002,-1.243,Both,Minor,0.041306949,94.966,Duet,0.950647148,Jazz
MSC_55132.0,"The Heaven Ladder, Book 7: Simone's Lullaby (arr. E.-M. Zimmermann for piano 4 hands)",45.327,1.077546964,0.399960971,370682.668,0.00398764,0.600349915,Scale B,0.07469432,-41.486,Both,Minor,0.056313226,96.147,Duet,0.141736449,Classical
MSC_46268.0,"Divertimento in F Major, K. 247: I. Allegro",52.741,1.044020757,0.428774369,533632.937,0.044312561,0.642695044,Scale C,0.09807594,-1,Female,Major,0.046430538,?,Solo,0.309648538,Classical
MSC_71229.0,"2 Arabesques, L. 66: 1ère Arabesque (Andante con moto)",31.635,1.053926262,0.221595805,233930.025,0.019101641,0.994419313,Scale F Sharp,0.120520609,-33.751,Both,?,0.0378563,70.949,Duet,0.096989049,Classical
MSC_90171.0,Like Whaaat (feat. Bad Lucc),58.925,0.345356716,0.819835986,227075.447,0.704495144,0,Scale C Sharp,0.13151048,-1,Both,Major,0.068576519,92.995,Duet,0.20395819,Rap
MSC_90575.0,I Didn't Know About You,32.307,0.938120888,0.668729671,445930.671,0.30014165,0.793055664,Scale G,0.085560746,-1,Female,Minor,0.059266348,73.62,NA,0.170694345,Jazz
MSC_62464.0,"Waltz in B Minor, Op. 69 No. 2",30.981,1.049048226,0.399054297,176491.25,0.064654074,0.990039,Scale B,0.076478596,-27.553,Both,Minor,0.039814097,66.73,Duet,0.238515922,Classical
MSC_88439.0,Shame On The Moon,53.137,0.302529223,0.666943452,319301.789,0.593117959,0.002838592,Scale A,0.101305032,-8.179,Male,Major,0.028308567,104.942,Band,0.589478995,Rock
MSC_85416.0,"Violin Sonata No. 3 in E-Flat Major, Op. 12 No. 3: I. Allegro con spirito",12.697,1.049067323,0.513425622,501868.045,0.158116136,0.862926388,Scale D Sharp,0.195081847,-19.782,Both,Major,0.041412976,127.323,Duet,0.517880218,Classical
MSC_32683.0,Whisper,47.343,0.875308738,0.710940299,281490.838,0.72960131,0.283451281,Scale C,0.345628398,-7.772,Both,Minor,0.030236671,90.978,Duet,,Jazz
MSC_31275.0,Mass For Four Voices: 1. Gloria,35.508,1.082348695,0.092827637,339656.992,0.224053895,0.154110537,Scale C,0.11441038,-1,Male,Major,0.051633771,63.989,Solo,0.073704026,Classical
MSC_21978.0,Boyfriend,62.043,0.017223451,0.61041608,191150.694,,1.02E-05,Scale C,0.225939068,-1,Female,Major,0.06168769,150.088,Band,0.503941749,Rock
MSC_45490.0,"Arabella, Op. 79, TrV 263, Act III: Wie steh' ich vor ihnen, Arabella! (Live)",0,1.01517236,0.236137687,201778.301,0.189061234,0.001149806,Scale F Sharp,0.602957838,-21.998,Female,Minor,0.057986254,?,NA,0.077360333,Classical
MSC_46504.0,God Bless the Child,62.519,0.998137096,0.513485007,484437.697,0.073362093,0.005622751,Scale D,0.08314817,-18.216,Male,Major,0.036981445,102.546,Solo,0.151926157,Jazz
MSC_69351.0,"Etude in A flat major, Op. posthumous No. 3",34.761,1.090474975,0.345564897,135479.689,-1,0.908762764,Scale G Sharp,0.104642938,-28.181,Female,Major,0.053598109,126.18,Band,0.038929587,Classical
MSC_73019.0,The Creator Has a Master Plan,19.12,0.484766119,0.365270688,701268.455,0.44105348,0.065587837,Scale F,0.113958594,-11.313,Both,Minor,0.038490918,124.943,Duet,0.313372048,Jazz
MSC_46695.0,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 4d. Alla marcia (Allegro vivace assai) - Live",36.18,1.055448858,0.492552529,280259.295,0.492937594,0.655543426,Scale A Sharp,0.326991993,-13.977,Both,Major,0.085653338,125.041,NA,0.474486342,Classical
MSC_42275.0,Run For Cover,71.308,0.001758552,0.505635688,235475.191,1.041594401,0.00254356,Scale F,0.376609714,-3.597,Female,Major,0.137078569,165.108,NA,0.536582504,Rock
MSC_48159.0,In Camera,62.375,0.030126322,0.803937137,219101.123,0.666156185,0.038704731,Scale A Sharp,0.125156415,-8.283,Female,Major,0.036724807,137.946,Band,0.583144161,Rock
MSC_34082.0,Das Lied von der Erde: 6. Der Abschied,4.26,1.041318237,0.149597169,2018949.601,0.064757752,0.557612376,Scale F,0.084404108,-23.219,Female,?,0.049376888,80.488,Band,0.036226218,Classical
MSC_58245.0,Joshua,45.622,0.412248612,0.676054329,196835.813,0.665606432,0,Scale A,0.086730444,-13.496,Male,Major,0.042797762,110.088,Band,0.829578232,Country
MSC_78065.0,Somebody Like You - Edit,37.264,0.075176932,0.656272558,253804.774,0.875484559,2.60E-05,Scale E,0.081905227,-5.401,Male,Major,0.03811689,111.001,Solo,0.626447384,Country
MSC_39890.0,Right Now,55.232,0.292093867,0.671134954,236548.768,0.61279311,0,Scale C Sharp,0.144358013,-7.306,Male,Major,0.214939799,144.974,Solo,0.364157939,Rap
MSC_57916.0,"Roland, Opera, LWV 65: Acte I, scene 6: II. Air - Dans nos Climats sans chagrin on soupire (Deux Insulaires)",38.307,0.982771626,0.365667656,301744.401,0.102304771,0.000204792,Scale C,0.18202087,-20.865,Male,Major,0.059360358,?,Solo,0.367342751,Classical
MSC_89918.0,2. Allegro appassionato - Live,28.989,1.064340857,0.315256986,627852.256,0.087094843,0.946319561,Scale D,0.171711857,-23.945,Female,Minor,0.036955538,75.396,Solo,0.096291207,Classical
MSC_78952.0,The First Emanation,32.698,0.300622236,0.663084191,-1,0.928560527,0.002930112,Scale G,0.137456128,-6.782,Female,Major,0.294859584,151.898,Band,0.587844712,Jazz
MSC_52131.0,"O.K. (feat. Tyler, The Creator) [Bonus Track]",52.952,0.062568183,0.892685187,169328.667,0.787857411,0,Scale C Sharp,0.241952574,-7.495,Male,Major,0.453451983,115.213,Solo,0.806307179,Rap
MSC_53067.0,Ocean Drive,,0.135275573,0.832891438,247112.249,0.571885453,0.000572535,Scale E,0.124232076,-8.042,Male,Minor,0.198546819,137.984,Band,0.144792913,Rap
MSC_66206.0,Musta Been Something,61.347,0.683015261,0.701324479,380111.923,0.168493411,0.004036311,Scale D,0.125215497,-11.572,Female,Major,0.033883508,111.646,Solo,0.256047717,Rock
MSC_60751.0,The Golf Song (Golfer's Lament),36.931,1.063442364,0.538385389,199727.309,0.332822595,0,Scale D Sharp,0.680351738,-15.397,Male,Major,0.158782541,?,Solo,0.891165729,Classical
MSC_65842.0,4th Of July / He Stopped Loving Her Today - Medley,53.767,0.012204491,0.526424173,291325.173,0.947341658,0,Scale A,0.674489913,-5.65,Female,Major,0.050528812,132.967,Solo,0.661253691,Rock
MSC_76514.0,"Piano Sonata No. 2 in D Minor, Op. 14: II. Scherzo. Allegro marcato",32.67,1.089937039,0.501305464,122516.369,-1,0.910188111,Scale A,0.095606992,-23.156,Female,Minor,0.059201801,92.132,Solo,0.364452049,Classical
MSC_86279.0,"String Quartet, ""1931"": III. Andante",26.424,1.032283582,0.076615141,277311.985,0.018177809,0.369193118,Scale C Sharp,0.078257446,-28.08,Male,Major,0.052473419,77.78,Solo,0.03393381,Classical
MSC_54977.0,The Pressure,59.755,0.001815986,0.621610487,-1,0.712338621,1.17E-06,Scale C,0.21804192,-4.867,Male,Major,0.027553907,117.999,Band,0.200416935,Rock
MSC_38064.0,Cryin' Like A Bitch!!,71.242,7.87E-05,0.573397502,212691.349,0.865390838,0.003639805,Scale A Sharp,0.121977919,-5.788,Male,Major,0.044079482,95.19,Band,0.506812173,Rap
MSC_66923.0,"Album for the Young, Op. 39: No. 3. Mamma (Maman)",53.81,1.087041915,0.455772232,102272.706,0.009437276,1.038362445,Scale G,0.110846381,-1,Both,Major,0.048167281,87.273,NA,0.450428953,Classical
MSC_24702.0,You Can Have the Crown,55.857,0.0312579,0.342316984,185791.394,1.034300673,0,Scale A,0.396369309,-5.172,Female,Major,0.221818906,186.346,Solo,0.695870023,Rock
MSC_35601.0,Desire,53.4,0.607914909,0.335847188,294382.075,0.707604952,0.847408092,Scale C,0.146820555,-10.851,Both,Major,0.048991113,88.088,Duet,0.395123685,Jazz
MSC_63207.0,Sorry For Party Rocking,56.036,0.002287155,0.637240561,223497.515,0.932684894,0,Scale F,0.446113446,-4.775,Female,Major,0.181394975,133.998,Solo,0.585496958,Rap
MSC_33061.0,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",72.397,1.073271252,0.197660034,342118.422,0.005618797,0.934842948,Scale C Sharp,0.184242337,-39.204,Both,Minor,0.045814846,170.612,Duet,0.160718,Classical
MSC_86416.0,Sad Tune,,0.976183496,0.566821668,-1,-1,0.942257311,Scale A,0.367145313,-28.306,Male,Minor,0.03671277,61.908,Band,0.170797687,Jazz
MSC_29604.0,Rebirth of Slick (Cool Like Dat),51.831,0.058811605,0.944546605,276664.118,0.451810456,0.048747568,Scale C Sharp,0.123878254,-15.387,Male,Minor,0.245933736,98.332,Solo,0.660404797,Jazz
MSC_54709.0,Bleed the Chicken,60.193,0.079763006,0.920869409,-1,0.440149488,1.38E-06,Scale C Sharp,0.148781196,-11.333,Both,Minor,0.482644467,95.941,Duet,0.526657004,Rap
MSC_26076.0,Sand Mind,36.827,0.497013399,0.573386781,361973.576,0.400943776,0.967152035,Scale C Sharp,0.048195758,-12.962,Both,Minor,0.147039266,?,Duet,,Jazz
MSC_73590.0,Central Heating,45.814,0.176307668,0.779732915,-1,0.568152736,0,Scale A Sharp,0.074003506,-11,Both,Minor,0.074575609,101.279,Duet,0.785264683,Jazz
MSC_74018.0,iL isle Joyeuse,39.439,1.052931273,0.364852402,353179.073,-1,0.940089763,Scale B,0.095249078,-1,Male,Minor,0.035066573,101.427,Solo,0.058409552,Classical
MSC_58277.0,Spiritual State (feat. Uyama Hiroto),54.068,0.874521159,0.621275787,411755.446,0.427430589,0.022685389,Scale C,0.301612794,-13.791,Male,Major,0.044173207,99.971,Band,0.559850118,Jazz
MSC_63904.0,Hold Out Your Hand,61.231,0.009582587,0.45831544,280005.467,0.896036889,0,Scale F Sharp,0.14857479,-3.921,Male,Major,0.082292527,125.358,Solo,0.496689324,Rock
MSC_55047.0,I Knew I Loved You,69.725,0.330827806,0.585262636,266933.506,0.563667249,0.001249305,Scale A,0.083971684,-9.373,Both,Major,0.031459408,169.938,Duet,0.842379253,Rock
MSC_50646.0,"Piano Trio in E flat, H.XV No.10: 2. Presto",34.462,1.069525624,0.3755826,-1,0.251109837,0.996816183,Scale D Sharp,0.238927115,-1,Both,Major,0.043086416,84.055,Duet,0.632892711,Classical
MSC_36398.0,Idk How to Kill Myself,59.308,0.677262258,,148286.515,0.700590624,0.001366377,Scale A Sharp,0.117201997,-6.378,Female,Major,0.041100119,115.879,Solo,0.194350368,Rap
MSC_27204.0,Boliviana,43.392,0.950183069,0.581825404,251600.088,0.434859268,0.027883646,Scale F,0.154413459,-11.844,Male,Major,0.050366529,?,Band,0.700064304,Jazz
MSC_68602.0,Plot Twist,61.664,0.182719074,0.761315815,159928.003,0.870850358,0,Scale C,0.067717175,-5.942,Female,Minor,0.302740173,140.941,Solo,0.672126004,Rap
MSC_39494.0,Sunflower Seeds,66.559,0.209161375,0.789834484,-1,0.644428445,5.77E-05,Scale A Sharp,0.234896291,-6.164,Male,?,0.032877491,92.985,Band,0.288640602,Rap
MSC_75266.0,"Tchaikovsky: Symphony No. 6 in B Minor, Op. 74, ""Pathétique"": II. Allegro con grazia",31.791,1.016921966,0.182364881,506790.356,0.133963495,0.97957084,Scale D,0.157316931,-22.854,Male,Major,0.044957291,142.487,Band,0.124941581,Classical
MSC_64687.0,Thank God I'm Not You,69.184,0.001908036,0.572324118,211598.462,0.893989968,0.014477675,Scale B,0.064393913,-4.228,Male,Minor,0.058093879,126.037,Band,0.824971713,Rock
MSC_65283.0,West Side Story: Act I: America,52.56,0.691745814,0.440747851,328809.305,0.601031654,2.21E-05,Scale D,0.605850264,-9.519,Female,Minor,0.228261721,158.812,NA,0.754815998,Classical
MSC_42621.0,Leanin',,0.200063161,0.527752559,223984.965,0.51952805,0,Scale D,0.110560593,-7.031,Female,Minor,0.03246164,139.872,Solo,0.335369782,Rap
MSC_55575.0,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",70.533,0.953187394,0.276214378,163480.557,0.118787567,0.936843508,Scale G,0.082855769,-22.663,Female,Major,0.06427927,75.02,Band,0.324071441,Classical
MSC_73925.0,The Sky Is Crying,42.87,0.904579528,0.615497531,260997.211,0.185403147,0.007597695,Scale C,0.146240865,-12.645,Male,Major,0.043650886,127.114,NA,0.26659155,Jazz
MSC_22886.0,Sleep,62.907,0.077106623,0.527224405,270620.015,0.88706374,0.776987539,Scale D,0.19141306,-5.37,Both,Major,0.041185282,104.592,Duet,0.6498009,Rock
MSC_86177.0,What We Live For,62.836,0.058894788,0.73536807,188395.137,0.953652139,0,Scale C,0.167374148,-5.062,Both,Major,0.040899114,120.045,Duet,0.627087891,Rap
MSC_77243.0,1UP (feat. Profit Dinero),61.31,0.025688678,0.742142764,297529.008,0.624627537,0,Scale C,0.187775657,-6.778,Female,Major,0.433629487,71.666,Solo,0.368162264,Rap
MSC_73935.0,Kitchen,60.212,0.138677957,0.773412145,290046.642,0.85970365,0.032608263,Scale F,0.148092744,-5.697,Male,Minor,0.037725862,129.937,Solo,0.694815005,Rap
MSC_78772.0,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,50.653,1.07308778,0.201937467,504465.467,0.00247252,1.039143698,Scale C,0.078619748,-40.966,Male,Minor,0.046032995,78.426,Band,0.042833088,Classical
MSC_58653.0,Cold Desert,,0.403758305,0.360612824,352057.276,0.479008848,0.008400169,Scale D,0.117719722,-1,Both,Major,0.031500085,57.902,Duet,0.17710317,Rock
MSC_44249.0,Every Rose Has Its Thorn - Remastered 2003,76.713,0.169939942,,282465.605,0.69560875,1.19E-05,Scale F Sharp,0.392493259,-5.903,Male,Major,0.034149483,140.167,Solo,0.316887488,Rock
MSC_20026.0,Quartet in G major / Sol majeur / G-dur: II. Vivace - Moderato - Vivace,35.95,0.923406811,0.518385893,426848.143,0.162480509,0.081536589,Scale D Sharp,0.140808115,-23.254,Female,Minor,0.040727675,114.879,Solo,0.535530598,Classical
MSC_90497.0,"Diabelli Variations, Op. 120: Variation 5. Allegro vivace",28.404,1.054275007,0.382713262,61823.574,-1,0.978727106,Scale C,0.250985405,-26.762,Both,Major,0.04230782,106.482,Duet,0.214584408,Classical
MSC_39148.0,"String Quintet No. 6 in E Major, Op. 11, No. 5: String Quintet no.6 in E major, op.11 no.5: II. Allegro con spirito",34.009,1.037689217,0.370252948,468894.117,0.11103092,0.788769829,Scale B,0.208914392,-21.019,Female,Major,0.055034609,141.312,Solo,0.377066638,Classical
MSC_76786.0,Texas Tornado,,0.332087131,0.689072159,218863.114,0.471631152,4.00E-06,Scale F,0.040744528,-11.4,Male,Major,0.028936704,122.85,Solo,0.3339207,Country
MSC_86153.0,"Eroica Variations in E-Flat Major, Op. 35: Tema",0,1.065453747,0.362966423,45868.252,0.113884498,0.877614946,Scale D Sharp,0.139317422,-27.779,Female,Major,0.047468501,107.111,Solo,0.257487117,Classical
MSC_68815.0,"Les Pecheurs des Perles / Act 1: ""Au fond du temple saint""",28.504,1.058898547,0.255851076,341734.84,0.257003972,0.105761536,Scale D Sharp,0.099241612,-16.844,Male,Major,0.046270302,130.56,Solo,,Classical
MSC_83539.0,Stuck In Orbit,38.911,0.294815928,0.493941201,353786.536,0.569316586,0.00029793,Scale A,0.307238938,-9.168,Female,Major,0.098547549,184.02,Solo,0.049172623,Electronic
MSC_87138.0,Energy,61.204,0.51057995,0.85109047,209751.391,0.860424388,0,Scale C Sharp,0.098954969,-4.68,Both,Major,0.168800487,142.974,Duet,0.480906215,Rap
MSC_44684.0,Touch Me Tease Me,58.572,0.324430537,0.714896993,242757.427,0.82234158,3.61E-06,Scale A Sharp,0.106318038,-8.211,Male,Minor,0.061768171,87.59,Solo,0.528129372,Hip-Hop
MSC_49367.0,"Suite bergamasque, L. 75: 3. Clair de lune",29.41,1.069163791,0.29578783,-1,0.006027637,0.972464305,Scale C Sharp,0.068708202,-34.512,Male,Major,0.049351704,54.606,Solo,0.038229142,Classical
MSC_64301.0,Always on My Mind - 2003 Remaster,60.372,0.003905274,0.578238092,-1,0.957775074,0.063493107,Scale G,0.367480069,-5.01,Female,Major,0.038364861,124.768,Band,0.624554033,Rock
MSC_84791.0,Beat It,38.992,0.002357072,0.552905622,274912.947,0.784348041,0.975868128,Scale D Sharp,0.049999692,-6.566,Both,Minor,0.045653379,139.022,Duet,0.508273608,Classical
MSC_82387.0,The Hills - Remix,63.294,0.063684038,0.669396105,-1,0.668238712,0,Scale C,0.105410364,-7.28,Male,Minor,0.176264674,?,Solo,0.368229719,Rap
MSC_41080.0,Under the Moon,46.439,0.627105441,,356001.748,0.619880289,0.113946417,Scale A,0.115218751,-10.995,Both,Major,0.15515287,104.649,Duet,,Jazz
MSC_83239.0,I Guess That's Why They Call It The Blues,71.226,0.23367182,0.51737171,312026.235,0.703622097,0.016216359,Scale C,0.209620136,-7.64,Both,Major,0.03183523,120.382,Duet,0.656150343,Rock
MSC_34392.0,World Series,57.657,0.098234171,0.932389466,232441.59,0.642708911,0,Scale F,0.082571424,-1,Both,Major,0.354654832,111.003,Duet,0.168906356,Rap
MSC_68222.0,ShipTrip,55.335,0.208223952,0.813398881,190487.865,0.609191782,0,Scale G Sharp,0.215323198,-8.997,Both,Minor,0.62020839,116.809,Duet,0.759358131,Rap
